,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2016-04-06,1.0248320240802782,2.0215243365187634,0.7316650268325782,1.5134502116050697
2016-04-07,1.0260934941349045,2.0147351777281752,0.716449937496183,1.4803115169029213
2016-04-08,1.0311041384220143,2.032996082139491,0.7129815874252297,1.4941754848213176
2016-04-11,1.0293082905998245,2.0081262913374895,0.6959996456298805,1.464295228717802
2016-04-12,1.038672482402803,2.018750328027248,0.6948358125839209,1.461927134559629
2016-04-13,1.0211542150993362,1.9986944070448867,0.6885309712448098,1.4593955434188821
2016-04-14,1.016341085954668,1.9854874477858537,0.6806633691635107,1.43206801288986
2016-04-15,1.0271611508426686,1.9916617777647967,0.6857007829437232,1.4355170523567176
2016-04-18,1.0344811235580464,2.010654367974758,0.6942420217971774,1.444595075660703
2016-04-19,1.0380168248748798,1.9843683568129542,0.6934954548187229,1.4153630284461953
2016-04-20,1.0111924152565024,1.9914734847273832,0.6856490232276888,1.4068652505874608
2016-04-21,0.9727330964984915,1.9442969712996487,0.657563897911069,1.3743106581459021
2016-04-22,0.9658372441482563,1.9237170522780422,0.6487369948272679,1.373580725879667
2016-04-25,0.977462098245623,1.944648949220181,0.6710742198524449,1.3908333617019633
2016-04-26,0.9763722614727044,1.9631940947279936,0.674294656280515,1.4018176319389322
2016-04-27,0.9943468198490166,1.9693931902251252,0.6774484914131138,1.3972931672210671
2016-04-28,0.998127155017855,1.8850012179961215,0.6714713104133581,1.3814346581230144
2016-04-29,1.000301803625109,1.878268391847135,0.6576813811683626,1.3669525245933514
2016-05-02,1.026292032087328,1.9008373906264318,0.6734271554527254,1.3947107148246745
2016-05-03,1.0190032475757618,1.877045171029569,0.6706392246742221,1.4023319762001019
2016-05-04,1.0294319062252066,1.8816880629591957,0.6783543089904756,1.4203867569923387
2016-05-05,1.0256265447292345,1.8817839894042034,0.6753061618995637,1.4143646713409406
2016-05-06,1.030741016008379,1.8784803262991927,0.6902918454818698,1.4385023526039107
2016-05-09,1.0375963982334158,1.9053771741538061,0.7091142623672457,1.4736465054283125
2016-05-10,1.0459414360523245,1.9415330454497348,0.7137346703262302,1.4877256870689375
2016-05-11,1.0406993095493338,1.924105648126126,0.692979407752988,1.4588046725311261
2016-05-12,1.0510620380535145,1.9338517388968484,0.7021843215370149,1.482827055824278
2016-05-13,1.0379060991573352,1.9145554702506073,0.6925587335472077,1.4678111401634202
2016-05-16,1.0472496273784655,1.9288767015357031,0.7071862158317532,1.4892355481643662
2016-05-17,1.0105855399417898,1.8859029190192227,0.6737567480506863,1.4373257290534962
2016-05-18,0.9873726228961965,1.8916160505843167,0.6340440621147123,1.387486131729125
2016-05-19,0.9963817609653491,1.9007960050177588,0.6275524030990567,1.3804746593170156
2016-05-20,0.9745396000499744,1.9047430459685337,0.6075782890891994,1.3851232601127617
2016-05-23,0.9711037912426013,1.8950855487494476,0.6099489710311854,1.3848319993019094
2016-05-24,0.9867487396945969,1.9342004831595427,0.6283731534538233,1.4127065718231187
2016-05-25,0.9828149122333543,1.9336246039443021,0.6211980200080836,1.419082558277129
2016-05-26,1.0068450000209825,1.9663482369322782,0.6304497823429074,1.4322335975399003
2016-05-27,1.0075102854976672,1.990335786492825,0.6296768322124446,1.4634850893993363
2016-05-31,1.00431514672661,1.9628127011351593,0.6191542114067046,1.4474881262550339
2016-06-01,1.0142602419300095,1.9960066983809481,0.624761976947781,1.4588748216133105
2016-06-02,1.0147961075477614,2.0032049394202236,0.6275404739913908,1.4635097936859118
2016-06-03,1.0339376812534349,2.0019133759779937,0.6265629638957944,1.4720204461498252
2016-06-06,1.0310297067928333,1.992879494584562,0.6217473447666135,1.454777742471694
2016-06-07,1.0331992975578332,2.0185092559371007,0.6261051571140255,1.4546270326480855
2016-06-08,1.0436701899795553,2.018825435304166,0.630883919164654,1.458373237535476
2016-06-09,1.0271633785114314,1.98711086021948,0.6394537226810422,1.4509547608242026
2016-06-10,1.0267468391780876,1.9637813604445467,0.6344708798313108,1.4363708624362936
2016-06-13,1.0168324771442436,1.9471182588133824,0.6318724855918854,1.4234114861068718
2016-06-14,1.024741831727984,1.9478629969840058,0.626411700172421,1.4147498939628593
2016-06-15,1.0196887934627559,1.9564821367239955,0.6238979153633084,1.4214089766006461
2016-06-16,1.0306573923854856,1.9601209090552332,0.6337609995098079,1.4406246019344322
2016-06-17,1.0263566159458186,1.9460017885718348,0.6271784608497586,1.4174656939125052
2016-06-20,1.0293070392208121,1.9672033055129052,0.6323398970241514,1.419200107416152
2016-06-21,1.0307428548297906,1.9797471250929841,0.6299096540660827,1.4190052364330286
2016-06-22,1.028812378644946,1.973144223706723,0.6119878324298826,1.4091960787258144
2016-06-23,1.0350907079677607,1.9940793452963832,0.6209195974178281,1.4293585757770533
2016-06-24,1.0277687432231928,1.953520048753262,0.607594010829922,1.4112098841934198
2016-06-27,1.029145926294329,1.9526936100287444,0.5969781700134242,1.4387997381401054
2016-06-28,1.0343144271602651,1.9979049287428863,0.6079902103805506,1.4625504917793264
2016-06-29,1.0510319528751397,2.028776928754331,0.6234856923065153,1.4827505116920463
2016-06-30,1.0765998902874019,2.066781566087246,0.646809152984616,1.5344832284393304
2016-07-01,1.0784408724937462,2.0530691712660794,0.6421303595962493,1.5062195754699697
2016-07-05,1.0901764836692838,2.0757036611838346,0.6566026445465056,1.543196280506133
2016-07-06,1.098595856128695,2.0904977987456324,0.6601123141212433,1.5488739134864797
2016-07-07,1.0838331325111414,2.074362023900509,0.6493977393684356,1.5415458638534538
2016-07-08,1.0996926217346217,2.1027447840895657,0.6589382817115754,1.569450045345306
2016-07-11,1.0946713298683188,2.112246968221187,0.6598057758254976,1.5675298796958916
2016-07-12,1.0752388280220053,2.1071878733611102,0.6616692996482818,1.5648649861984252
2016-07-13,1.0874478952941917,2.1031138296523086,0.6696416315422027,1.5696746325836184
2016-07-14,1.098185679328921,2.11233726612997,0.6742682198562591,1.5798891992301942
2016-07-15,1.09871114985657,2.104685233651637,0.6638918032302825,1.5614319546699522
2016-07-18,1.0989311571311977,2.1008876114058483,0.6663011669235201,1.5597412232246395
2016-07-19,1.106262448524478,2.0968787632231702,0.6810851899909947,1.5672355952491754
2016-07-20,1.088978954811099,2.112584374734401,0.6838186660385106,1.5791310704498285
2016-07-21,1.0923993546943693,2.1280769214758863,0.690369201652524,1.571015902317046
2016-07-22,1.1074836690063505,2.171508985101222,0.7020533052673312,1.590004836540221
2016-07-25,1.1064404250984223,2.14916965555334,0.6951670199584934,1.5727209151496875
2016-07-26,1.1033219832229646,2.1289560234312996,0.6599386530990572,1.5600198710212694
2016-07-27,1.0843931194686918,2.1133139777770027,0.6317656808204624,1.5418393678054794
2016-07-28,1.0844924837112457,2.116096270699976,0.6301876953964205,1.5228986770172104
2016-07-29,1.0937655497550995,2.13044900912237,0.6307694245452853,1.536632899520872
2016-08-01,1.0972090853729277,2.1308468766455633,0.6322043584976171,1.5415054000816326
2016-08-02,1.0917780361175566,2.107368219853876,0.6132251210174535,1.5068656033020003
2016-08-03,1.08200426024628,2.128626144418238,0.6093887509841891,1.485137096729277
2016-08-04,1.0877945133438143,2.1349670256781565,0.6125641173019383,1.4826322707290633
2016-08-05,1.0871442976799042,2.128517139447688,0.6220265350608798,1.4929484605064376
2016-08-08,1.083291509220126,2.114304303632258,0.6149049757003757,1.486073525089262
2016-08-09,1.0873656558532745,2.1319742093596457,0.6159593722915622,1.4987096591072069
2016-08-10,1.092495726364139,2.134712736997127,0.6225071861076328,1.5169332705612173
2016-08-11,1.095812974674228,2.140935154702664,0.6217875468749972,1.5127437994461048
2016-08-12,1.096206089466098,2.1437771813445092,0.6302835723113986,1.523464965232848
2016-08-15,1.0873923966598538,2.137553856774807,0.6165494945373506,1.5220768506050097
2016-08-16,1.069332193931582,2.1123752003378873,0.5974944016456576,1.5004135840034474
2016-08-17,1.091951466315272,2.128106027552128,0.594562156948087,1.5063664080047596
2016-08-18,1.1035908410692241,2.149190530172825,0.6030288065452549,1.5224939209785449
2016-08-19,1.0952497334337261,2.144006553213597,0.6054806544074984,1.5404672574233995
2016-08-22,1.0966620454149272,2.1582258316483505,0.6178629890403717,1.5506506736526475
2016-08-23,1.0885804215574293,2.1660155836472526,0.6105645327377289,1.550345278247832
2016-08-24,1.0830052922010451,2.1607626548905388,0.607263934047696,1.5400297562179555
2016-08-25,1.0830654700288802,2.1597727507691395,0.6086347635040255,1.5380167990264884
2016-08-26,1.0719578012208966,2.131596141535283,0.5978710580329867,1.496968451587676
2016-08-29,1.085217665736201,2.1501368438630113,0.6083863550453157,1.5124175215034477
2016-08-30,1.0702986093702345,2.1371721215386397,0.6083304938964815,1.490826610710143
2016-08-31,1.0749306329965624,2.1362688733086594,0.6119981689796419,1.4932016097793568
2016-09-01,1.0790522345647844,2.138551236502171,0.6118729898338287,1.4979322464866627
2016-09-02,1.086526660275462,2.1713300179886823,0.6235192611541718,1.5195925355796804
2016-09-06,1.099504148674968,2.1755158338341714,0.6377256051673856,1.520723483818053
2016-09-07,1.0850549786233934,2.182399415983677,0.6211829258003203,1.504435738246917
2016-09-08,1.0782275711565048,2.1585134652466773,0.6098793485755889,1.4838624345970142
2016-09-09,1.0372011894407303,2.0935781056351663,0.5798432248687713,1.4325194733695974
2016-09-12,1.0656905746870073,2.13646351851511,0.595251132369992,1.4390211985816945
2016-09-13,1.0483072573099168,2.092039950544834,0.5829987334213227,1.40544450572586
2016-09-14,1.047256910311702,2.089760873999119,0.5844727233123748,1.4171894441719046
2016-09-15,1.0598540460386308,2.1240675467553145,0.599900613227841,1.4416860424957267
2016-09-16,1.0587383038663898,2.1086206332459456,0.5912335115089384,1.4265878061790458
2016-09-19,1.058736750384334,2.108955120417119,0.5915812209815947,1.4239403548202505
2016-09-20,1.0580963610105547,2.1097839440598496,0.599263450214383,1.4211672921791068
2016-09-21,1.0644284222841298,2.148861558920384,0.6135228575897185,1.4536808252830493
2016-09-22,1.0743729027204552,2.1867029643692977,0.6213111068267789,1.4707436274604784
2016-09-23,1.0649345779104267,2.1695904462151536,0.6182544741935698,1.4701571081161484
2016-09-26,1.0549764791917835,2.161066469309331,0.6058012225570648,1.4664855083770738
2016-09-27,1.063421412394527,2.1682062859635365,0.6172847443771332,1.4893899202842698
2016-09-28,1.0708200981302296,2.1789149217743886,0.611316614490506,1.492233252368926
2016-09-29,1.0553242832212484,2.1568130136208548,0.5998284696540801,1.4637308196487413
2016-09-30,1.0746467595090903,2.1664674826760306,0.604230743003842,1.4594536268844593
2016-10-03,1.067453400620464,2.1468259250664725,0.5949980983390777,1.4369887245254507
2016-10-04,1.058861057833675,2.1333530948433888,0.5765274594039886,1.4136699060668936
2016-10-05,1.0645644100732836,2.1424263569550526,0.5714057443046539,1.392437439350127
2016-10-06,1.0635962120885885,2.155650327990056,0.5799308586425749,1.4145113323249805
2016-10-07,1.063173217814449,2.119929308622838,0.5743095732917753,1.4142118228759752
2016-10-10,1.0635985174341238,2.188049380655767,0.5876909171142546,1.4268939997901904
2016-10-11,1.0437363828878437,2.1564703502411855,0.5828379669685331,1.410571621959685
2016-10-12,1.0449135922880206,2.1611930706772817,0.5972006874504054,1.4306326143112171
2016-10-13,1.042388028273586,2.1493186170792598,0.6026560194511379,1.4626026688003533
2016-10-14,1.0426616797437704,2.139960274996282,0.5971045488853419,1.4565150456275933
2016-10-17,1.0376550824918782,2.140960293394567,0.5860723825569119,1.4438085371208182
2016-10-18,1.0416213413076436,2.1820053885674495,0.5850852317810022,1.4478342044601429
2016-10-19,1.0302783690557513,2.214263378508093,0.5811151346092189,1.4460376445541372
2016-10-20,1.0243840459165607,2.206453978445532,0.5767782991332973,1.437917814613341
2016-10-21,1.0175016941995652,2.2170324806809445,0.5965811345405543,1.4235263380928025
2016-10-24,1.0196543049917248,2.2357335202507986,0.602090349891659,1.4409777664489734
2016-10-25,1.0347107979536085,2.2075644700684567,0.5930889503517116,1.4256972797126757
2016-10-26,1.0272977916631727,2.187892305254461,0.5865199185714687,1.4295861559333791
2016-10-27,1.015676635916713,2.177605485632421,0.5801973540573087,1.364636814353942
2016-10-28,1.0186808037462267,2.1936400357041377,0.5827943417167631,1.38429257754898
2016-10-31,1.0191325688753157,2.198917783083441,0.5882683524818386,1.4007915667572015
2016-11-01,1.0146325772066147,2.1882472828888915,0.5788893965682949,1.3599608037147517
2016-11-02,0.9941206552457842,2.0990056671395325,0.5839048684539758,1.3654858242492667
2016-11-03,0.9878767100114854,2.0742901441941286,0.5620082231597865,1.3149584416465752
2016-11-04,0.9812108355283768,2.0750566050133727,0.5554534541854823,1.324284556793212
2016-11-07,1.002184528676036,2.1156979330620787,0.5791014349517787,1.385386582298278
2016-11-08,1.001063061713222,2.1260025462441465,0.5917139306182824,1.404297898830413
2016-11-09,0.9790037804899248,2.1285224886002565,0.5984267194137536,1.3921358401832573
2016-11-10,0.9671235894060168,2.0390342310242677,0.5770500517902337,1.3398192982158652
2016-11-11,0.963855732367519,2.060534548880103,0.5804041700000726,1.3507788386096946
2016-11-14,0.9741722349748647,2.0374641246895813,0.6088786853027306,1.3628357263450614
2016-11-15,0.9816047960138361,2.0738317823586487,0.6171624495239221,1.3726621580619804
2016-11-16,0.984500667721752,2.097229768976691,0.6191431442375146,1.365307845329284
2016-11-17,0.9964414892358815,2.120896224985602,0.6237041761627156,1.3742395660171502
2016-11-18,0.9914172118330038,2.1244016701226256,0.6179800182571369,1.3676895711479178
2016-11-21,1.0036347471323053,2.1500184462418583,0.6111069140129046,1.35496456349945
2016-11-22,1.0075041553258934,2.1619249988350897,0.624218902805324,1.3864504366798394
2016-11-23,1.0034727827672993,2.1854110940499334,0.6227722877922017,1.3771457925224295
2016-11-25,1.014038637417797,2.2054897635102306,0.6338820042228659,1.3980547044563285
2016-11-28,1.0207804830999412,2.1794430655541452,0.6363520313301045,1.3919472995491016
2016-11-29,1.0271120346403162,2.192473075460914,0.6368743736610372,1.3878637050323475
2016-11-30,1.0111451081876792,2.161772496019844,0.6071010110893209,1.3417032114753713
2016-12-01,1.0051731355733913,2.15343230900431,0.5934500248470267,1.2994326478290548
2016-12-02,1.006694200249676,2.1363978641114274,0.5967874282340964,1.3096655688285814
2016-12-05,1.0091811866464653,2.130872414370063,0.6002478435001333,1.3273453146953567
2016-12-06,1.0190879586744344,2.160759982481482,0.5948293140296894,1.330184042037963
2016-12-07,1.0344063319730794,2.168699504766943,0.6115365186042743,1.363148356475829
2016-12-08,1.0326468023023643,2.1642464383606934,0.6258029729328112,1.3828371347179402
2016-12-09,0.9970431409282723,2.1043057687878632,0.6366016010494187,1.398543732038497
2016-12-12,0.9912138525028267,2.086663713257315,0.6409176055088,1.3998387203845968
2016-12-13,0.98921528222752,2.0979469751076727,0.6541312399826007,1.411118068073272
2016-12-14,0.9843639605875052,2.0769377911782296,0.6494142803115801,1.3894895810813894
2016-12-15,0.988791620099071,2.0769825281624823,0.6552769779834704,1.4071459892902367
2016-12-16,0.9880571380624807,2.0744860190110233,0.6620851426677663,1.4269869850025168
2016-12-19,0.9896760780572924,2.088444614153388,0.6606185992984732,1.4284650621700279
2016-12-20,0.99516926042271,2.083527536455634,0.662282972000118,1.4047311147575372
2016-12-21,0.9892498718233143,2.0782967704491644,0.6553054424838982,1.39605235290718
2016-12-22,0.986475799359325,2.055259367990973,0.6615350224571188,1.3844301326293937
2016-12-23,0.9849517834787402,2.067422820291999,0.6617417779350243,1.394142247333526
2016-12-27,0.9869719209833179,2.0797356137604743,0.6641881594810448,1.4053284868698115
2016-12-28,0.9773398454141651,2.0594458170304324,0.65174977452087,1.3822785551986687
2016-12-29,0.9797779939851794,2.0590392469086676,0.6560505512199362,1.3980898536415096
2016-12-30,0.97441707292271,2.0256021177468324,0.64542273750877,1.401928901346206
2017-01-03,0.9772598534441028,2.0283710032982856,0.6313373340759239,1.415185000003814
2017-01-04,0.9839279215021168,2.069071503542426,0.6368388118133508,1.4498069474067679
2017-01-05,0.9816654649286307,2.0786251516747507,0.63497091319656,1.4571200609016413
2017-01-06,0.9773555426492728,2.075375312616828,0.6314156449851953,1.4536542819404596
2017-01-09,0.964236102478985,2.051275679895881,0.6205916571807826,1.4341587020988458
2017-01-10,0.964837897591595,2.084901995081428,0.6210874522132834,1.465859036235809
2017-01-11,0.9633668382787743,2.106301464655403,0.61987440922546,1.485687403514862
2017-01-12,0.9645751099996605,2.090703944582466,0.6208712309303246,1.4730944441566463
2017-01-13,0.9675336310873071,2.100479275187019,0.6233120281429254,1.4809317390251158
2017-01-17,0.9714393811559716,2.093595362421516,0.6265336042404137,1.475687164524078
2017-01-18,0.9729835771284143,2.0907359226098094,0.6278072803649866,1.4740339239463807
2017-01-19,0.9640224225645104,2.113122376284126,0.6204136503677333,1.4927741222419737
2017-01-20,0.9760994421777767,2.1285916672997507,0.6303782160873379,1.5070481116600036
2017-01-23,0.9755496700410884,2.1115547572350533,0.629923919689175,1.4923673898887633
2017-01-24,0.9726042838525815,2.131856798723701,0.6274938072547878,1.5093624086036685
2017-01-25,0.9755408201246305,2.1418640246987373,0.629916462192532,1.5192913767738343
2017-01-26,0.9784536898660705,2.1881097143502264,0.6323201631813016,1.5597099344215395
2017-01-27,0.9816934357957885,2.169226104105475,0.634992294343945,1.5427927018165595
2017-01-30,0.9767639559907957,2.1343808972954776,0.6309254770965544,1.5109813098869327
2017-01-31,0.9866175653982205,2.1508450204873113,0.6390534721298184,1.525446889789582
2017-02-01,0.9818625407686279,2.161714105608466,0.6351309016303981,1.5321978260307314
2017-02-02,0.9897197625646632,2.1782862415490176,0.6343489545516932,1.5295809519691472
2017-02-03,0.9963976365251586,2.205367765642645,0.6397872135047877,1.5536784582099923
2017-02-06,0.9941571750116394,2.2134202502923035,0.6341087482986416,1.549260169399262
2017-02-07,1.0134949963617368,2.2678200455651303,0.6479576328086816,1.5674434257850653
2017-02-08,1.00700798976994,2.2856011028161065,0.6478085597534144,1.5825806638603215
2017-02-09,1.0145192970171015,2.31572171063471,0.6536683169860806,1.6330496189537058
2017-02-10,1.0195013882799189,2.3227576841607105,0.6590258240394555,1.640031272579194
2017-02-13,1.0308249754838985,2.3137258744530693,0.6591262525310482,1.639052053829194
2017-02-14,1.0394699919443173,2.334351146196844,0.66531435082626,1.6536170422859202
2017-02-15,1.0396644912462274,2.365020236361029,0.6651459881706203,1.685279464214326
2017-02-16,1.034699697300915,2.3517619238610283,0.6594293055076563,1.6700739047203075
2017-02-17,1.0412282272272146,2.380194220812322,0.6636490081863367,1.6887425618476875
2017-02-21,1.0501956766061822,2.378914269304754,0.6731339017868008,1.683060840030671
2017-02-22,1.0503883074960747,2.338952009508611,0.6711569702110256,1.675445724277497
2017-02-23,1.0528135118951836,2.342911091509344,0.6759678675231899,1.6574004254264838
2017-02-24,1.0626781245965997,2.3501649772210134,0.6857614523582425,1.6722525276985167
2017-02-27,1.0523420113401452,2.3484197230706227,0.6767166261920894,1.6783546282691963
2017-02-28,1.0479396130991017,2.3585615809502616,0.6721354429397548,1.6579293102684027
2017-03-01,1.062140339573864,2.381781403826238,0.6833762046546901,1.7072024890632633
2017-03-02,1.0535299035348928,2.372184257273198,0.6765543141956294,1.684174596897126
2017-03-03,1.0551213013963734,2.371999864202977,0.6744138803710902,1.6900348265113836
2017-03-06,1.051602066437725,2.3736732526803026,0.6695323837261165,1.6883201926078808
2017-03-07,1.0502379424753223,2.373253589846135,0.6658042445812191,1.6788692583122264
2017-03-08,1.0489915562562975,2.3444750016846667,0.6652201598262752,1.6554686073112497
2017-03-09,1.0514177285738024,2.333045046827794,0.6696513479061093,1.661486831203462
2017-03-10,1.0586377398614917,2.3462359775757795,0.677354093063351,1.677746186161043
2017-03-13,1.06182325348759,2.354989923189641,0.6798358163948024,1.6846740822486894
2017-03-14,1.056251319149974,2.326136416029454,0.6734688477897608,1.6637095037956255
2017-03-15,1.070134852169994,2.3661686413140304,0.6937551403808562,1.6981596793785112
2017-03-16,1.06668382386494,2.366500696672917,0.6872080378971066,1.6973901284904498
2017-03-17,1.0693917204294237,2.3697077537178997,0.6889758601016964,1.7083972098579419
2017-03-20,1.0657502838830983,2.347586691141606,0.6782899586009947,1.6938945194664017
2017-03-21,1.0462153308591877,2.29618523764658,0.6636252779331175,1.6365468003959673
2017-03-22,1.0501992576952017,2.305720258852482,0.6628948565101593,1.642868202152254
2017-03-23,1.0504345804739033,2.2971342944931985,0.6612593900699582,1.6338955890769977
2017-03-24,1.0456323453416858,2.2872964658226973,0.6619015654182399,1.6336200991401695
2017-03-27,1.0378827726011313,2.2763040869507796,0.6532621623401607,1.620958875736239
2017-03-28,1.0532647462339435,2.2946316406579026,0.6613786374111144,1.6411958255577108
2017-03-29,1.0542851419191397,2.2931408684182175,0.6629158609046906,1.6509629288215661
2017-03-30,1.0615789443674122,2.3105103396973616,0.6681630873680084,1.6598052281227136
2017-03-31,1.0594155933027296,2.3185193842377667,0.6690572239417998,1.660790094058993
2017-04-03,1.0609764005403552,2.3302777608323106,0.6654198519287078,1.661716734371188
2017-04-04,1.0636566049680742,2.344117627626897,0.6674618540821045,1.6736725649452233
2017-04-05,1.056539848746303,2.3048151271386157,0.6640452649192778,1.6431758493080162
2017-04-06,1.0602556595373192,2.3371798254380227,0.6645316717052427,1.6713576803321866
2017-04-07,1.0631516769857443,2.266540690191746,0.6625705224685638,1.6636765254859949
2017-04-10,1.0604373992853198,2.2572796215195656,0.6616183076457947,1.6637728656730673
2017-04-11,1.064762967553142,2.273750333799839,0.6641772342834442,1.6735360961189287
2017-04-12,1.0630082033262283,2.2599467612023356,0.663435563648221,1.66238975323105
2017-04-13,1.0547108012685809,2.2385046896462444,0.6536720317745182,1.642348344005586
2017-04-17,1.0753804908552205,2.2604398196091653,0.6636519231567357,1.6526028494148268
2017-04-18,1.0775914252538716,2.2643246023774153,0.6651577398471806,1.6404955623207105
2017-04-19,1.080769919508938,2.257737606371403,0.6646679473533608,1.6366971009712232
2017-04-20,1.0795584751348533,2.2773360661492354,0.6751375985946633,1.6474644672889722
2017-04-21,1.0770875262708701,2.2926018768754006,0.6685268789787271,1.6540209328117386
2017-04-24,1.1069607632074399,2.3217890872368816,0.685190860174177,1.6804412990837112
2017-04-25,1.122846258946423,2.3461718034882546,0.6852817510395031,1.7131763672523515
2017-04-26,1.1180669674043697,2.3646592113099096,0.6889259796390517,1.703659873989107
2017-04-27,1.1152198696374938,2.394724617907047,0.6865235991554244,1.6954614830055252
2017-04-28,1.1116549730939909,2.34888737296915,0.6701002658214554,1.6774470756568922
2017-05-01,1.115354826754574,2.356916455591678,0.6629672339687334,1.6778094860191355
2017-05-02,1.1170333784437223,2.3575639440865506,0.66308731406021,1.6774831414985671
2017-05-03,1.1086471215620084,2.359455656210421,0.6500726156158436,1.6772069828224194
2017-05-04,1.111481811045651,2.383315319487094,0.6585041059226979,1.6439975258522042
2017-05-05,1.115842325770382,2.4230910402970314,0.6684607274188983,1.6908243984260567
2017-05-08,1.1128138732214015,2.4056597779450417,0.6663486986732472,1.682014407115937
2017-05-09,1.117149689265255,2.434716172232151,0.6577060874176013,1.6884216494941717
2017-05-10,1.1218203868360557,2.445771861952305,0.6609858022136674,1.703021146625519
2017-05-11,1.116657202162746,2.4420148124489782,0.6604322524356829,1.6968468437309268
2017-05-12,1.105204841456417,2.4241576653008456,0.6541123836688982,1.6835309601936346
2017-05-15,1.12101775170422,2.4371877750229833,0.66441438512802,1.696075278575898
2017-05-16,1.115182845538143,2.433547431784153,0.6585824651851642,1.698861457210541
2017-05-17,1.09288736617947,2.362290610170841,0.6452621889209735,1.64444193075943
2017-05-18,1.1027886643629112,2.367189155210972,0.6519689243431079,1.6375044959907537
2017-05-19,1.1115047744360012,2.390360580103397,0.657727739206313,1.6597015724830637
2017-05-22,1.125736283461575,2.4133592271103863,0.6662663084182727,1.664888698116303
2017-05-23,1.1294070375051546,2.4233596392426495,0.6684292992382037,1.6607777433967597
2017-05-24,1.140628254126553,2.4898854628396037,0.675257877513884,1.6641021365013131
2017-05-25,1.1580414627943085,2.545968172720433,0.6864264001331315,1.7124071640815743
2017-05-26,1.1657844203901337,2.549209117102146,0.6914735689563736,1.7217374619178782
2017-05-30,1.1672868475942657,2.558106007856846,0.6920044728755936,1.7044214620704663
2017-05-31,1.1817216907415435,2.593872499048709,0.7000383366489396,1.7206425093498243
2017-06-01,1.2041159631986664,2.6411345245308873,0.7202856024131763,1.7465766540184036
2017-06-02,1.2147160385007907,2.677975921427249,0.7257140759124743,1.7609907853889477
2017-06-05,1.2083483966169406,2.6645909252114284,0.722621226869582,1.7455208540077223
2017-06-06,1.2005876610364963,2.6596987401604637,0.7204611282539357,1.741543751049043
2017-06-07,1.210564463858609,2.6879188370842924,0.7230955290241232,1.74654634156418
2017-06-08,1.1998679399023104,2.692531423952579,0.7177118099594104,1.7394151341133135
2017-06-09,1.1944459955434845,2.5741358882927887,0.7151073488941182,1.7035781371727006
2017-06-12,1.1818874640455292,2.570348620851993,0.7183204332103719,1.7043715698738118
2017-06-13,1.1932228094816253,2.619895207094669,0.7209247665424334,1.7309076241340655
2017-06-14,1.2030267955236478,2.6259592679162016,0.7212577870483385,1.7111687172431957
2017-06-15,1.2084554438848536,2.6308219849953645,0.726764455558776,1.700108667583467
2017-06-16,1.1987445613699,2.6365459257683743,0.7239843769321432,1.6868198991279617
2017-06-19,1.2099880418729825,2.6862310381569854,0.7273789554443351,1.708149699268343
2017-06-20,1.2042993480443998,2.6783737937111844,0.7191119874973289,1.702831403522493
2017-06-21,1.2030834676771205,2.684192989618777,0.7143061490535727,1.702670574581148
2017-06-22,1.2012484588270231,2.6977496163353902,0.7124647016792287,1.698261014011385
2017-06-23,1.1957084843359036,2.720564640467165,0.702531706140517,1.7362448412055986
2017-06-26,1.1971327188444176,2.7204925271782856,0.7067048783798204,1.7267028929634112
2017-06-27,1.178598082423214,2.62947326413965,0.6864869751548754,1.680169023197176
2017-06-28,1.1825362444372218,2.6652232205452897,0.6942292541465747,1.6997099973945637
2017-06-29,1.1631556438322108,2.6223239789147352,0.6765254120731341,1.6792107935295126
2017-06-30,1.16667326147366,2.6230031842598884,0.6793291951236713,1.6906571295890829
2017-07-03,1.1650516320104636,2.5904580904412238,0.6860522518482197,1.6790886758232144
2017-07-05,1.1743128949785273,2.5926161375908823,0.683195882009505,1.6859756984748868
2017-07-06,1.159523860543255,2.5397586244759536,0.6656416448211657,1.6419203831748992
2017-07-07,1.1846498853006406,2.5873564827904674,0.6718082094154345,1.6754948216285737
2017-07-10,1.1815221242351575,2.587525693727967,0.6689458006973255,1.6799905714836147
2017-07-11,1.1740123601045651,2.601526427080628,0.665024342153548,1.6787946558723479
2017-07-12,1.1874272480640453,2.631031823175904,0.6788876081027972,1.7159493218650845
2017-07-13,1.1843717546424903,2.603662694330689,0.6750637336940752,1.7007431377830535
2017-07-14,1.1923203478651083,2.599360898340699,0.6818674742965687,1.7183763272209198
2017-07-17,1.1949919137611427,2.5899904676537484,0.6901890236663808,1.7099468656959567
2017-07-18,1.1898353378219646,2.616389107004639,0.6859566987171164,1.733754754589084
2017-07-19,1.1994467818374677,2.6396647284646004,0.6960810870857228,1.7546764807548554
2017-07-20,1.1971633075828594,2.640859807215211,0.6980395124053942,1.7408894760551488
2017-07-21,1.2074051535530135,2.6410939981560677,0.7058136585750565,1.7447352617378264
2017-07-24,1.2022835095748947,2.658937404451844,0.7043426938972459,1.7497086614952115
2017-07-25,1.2199198821535155,2.5278165184807744,0.7047035031681048,1.7675779405555754
2017-07-26,1.2064255792675063,2.503704570627686,0.719176985305785,1.763904533657077
2017-07-27,1.203789776535039,2.4615016710915536,0.732945910043715,1.774159638179782
2017-07-28,1.1987667113304186,2.478181898973938,0.7296185717773422,1.7834246054115321
