,datatime,volume
1928,2017-08-30,2633660000
1929,2017-08-31,3348110000
1930,2017-09-01,2710730000
1931,2017-09-05,3490260000
1932,2017-09-06,3374410000
1933,2017-09-07,3353930000
1934,2017-09-08,3302490000
1935,2017-09-11,3291760000
1936,2017-09-12,3230920000
1937,2017-09-13,3368050000
1938,2017-09-14,3414460000
1939,2017-09-15,4853170000
1940,2017-09-18,3194300000
1941,2017-09-19,3249100000
1942,2017-09-20,3530010000
1943,2017-09-21,2930860000
1944,2017-09-22,2865960000
1945,2017-09-25,3297890000
1946,2017-09-26,3043110000
1947,2017-09-27,3456030000
1948,2017-09-28,3168620000
1949,2017-09-29,3211920000
1950,2017-10-02,3199730000
1951,2017-10-03,3068850000
1952,2017-10-04,3017120000
1953,2017-10-05,3045120000
1954,2017-10-06,2884570000
1955,2017-10-09,2483970000
1956,2017-10-10,2960500000
1957,2017-10-11,2976090000
1958,2017-10-12,3151510000
1959,2017-10-13,3149440000
1960,2017-10-16,2916020000
1961,2017-10-17,2889390000
1962,2017-10-18,2998090000
1963,2017-10-19,2990710000
1964,2017-10-20,3384650000
1965,2017-10-23,3211710000
1966,2017-10-24,3427330000
1967,2017-10-25,3874510000
1968,2017-10-26,3869050000
1969,2017-10-27,3887110000
1970,2017-10-30,3658870000
1971,2017-10-31,3827230000
1972,2017-11-01,3813180000
1973,2017-11-02,4048270000
1974,2017-11-03,3567710000
1975,2017-11-06,3539080000
1976,2017-11-07,3809650000
1977,2017-11-08,3899360000
1978,2017-11-09,3831610000
1979,2017-11-10,3486910000
1980,2017-11-13,3402930000
1981,2017-11-14,3641760000
1982,2017-11-15,3558890000
1983,2017-11-16,3312710000
1984,2017-11-17,3300160000
1985,2017-11-20,3003540000
1986,2017-11-21,3332720000
1987,2017-11-22,2762950000
1988,2017-11-24,1349780000
1989,2017-11-27,3006860000
1990,2017-11-28,3488420000
1991,2017-11-29,4078280000
1992,2017-11-30,4938490000
1993,2017-12-01,3942320000
1994,2017-12-04,4023150000
1995,2017-12-05,3539040000
1996,2017-12-06,3229000000
1997,2017-12-07,3292400000
1998,2017-12-08,3106150000
1999,2017-12-11,3091950000
2000,2017-12-12,3555680000
2001,2017-12-13,3542370000
2002,2017-12-14,3430030000
2003,2017-12-15,5723920000
2004,2017-12-18,3724660000
2005,2017-12-19,3368590000
2006,2017-12-20,3241030000
2007,2017-12-21,3273390000
2008,2017-12-22,2399830000
2009,2017-12-26,1968780000
2010,2017-12-27,2202080000
2011,2017-12-28,2153330000
2012,2017-12-29,2443490000
2013,2018-01-02,3367250000
2014,2018-01-03,3538660000
2015,2018-01-04,3695260000
2016,2018-01-05,3236620000
2017,2018-01-08,3242650000
2018,2018-01-09,3453480000
2019,2018-01-10,3576350000
2020,2018-01-11,3641320000
2021,2018-01-12,3573970000
2022,2018-01-16,4325970000
2023,2018-01-17,3778050000
2024,2018-01-18,3681470000
2025,2018-01-19,3639430000
2026,2018-01-22,3471780000
2027,2018-01-23,3519650000
2028,2018-01-24,4014070000
2029,2018-01-25,3835150000
2030,2018-01-26,3443230000
2031,2018-01-29,3573830000
2032,2018-01-30,3990650000
2033,2018-01-31,4261280000
2034,2018-02-01,3938450000
2035,2018-02-02,4301130000
2036,2018-02-05,5283460000
2037,2018-02-06,5891660000
2038,2018-02-07,4626570000
2039,2018-02-08,5305440000
2040,2018-02-09,5680070000
2041,2018-02-12,4055790000
2042,2018-02-13,3472870000
2043,2018-02-14,4003740000
2044,2018-02-15,3684910000
2045,2018-02-16,3637460000
2046,2018-02-20,3627610000
2047,2018-02-21,3779400000
2048,2018-02-22,3701270000
2049,2018-02-23,3189190000
2050,2018-02-26,3424650000
2051,2018-02-27,3745080000
2052,2018-02-28,4230660000
2053,2018-03-01,4503970000
2054,2018-03-02,3882450000
2055,2018-03-05,3710810000
2056,2018-03-06,3370690000
2057,2018-03-07,3393270000
2058,2018-03-08,3212320000
2059,2018-03-09,3364100000
2060,2018-03-12,3185020000
2061,2018-03-13,3301650000
2062,2018-03-14,3391360000
2063,2018-03-15,3500330000
2064,2018-03-16,5372340000
2065,2018-03-19,3302130000
2066,2018-03-20,3261030000
2067,2018-03-21,3415510000
2068,2018-03-22,3739800000
2069,2018-03-23,3815080000
2070,2018-03-26,3511100000
2071,2018-03-27,3706350000
2072,2018-03-28,3864500000
2073,2018-03-29,3565990000
2074,2018-04-02,3598520000
2075,2018-04-03,3392810000
2076,2018-04-04,3350340000
2077,2018-04-05,3178970000
2078,2018-04-06,3299700000
2079,2018-04-09,3062960000
2080,2018-04-10,3543930000
2081,2018-04-11,3020760000
2082,2018-04-12,3021320000
2083,2018-04-13,2960910000
2084,2018-04-16,3019700000
2085,2018-04-17,3234360000
2086,2018-04-18,3383410000
2087,2018-04-19,3349370000
2088,2018-04-20,3388590000
2089,2018-04-23,3017480000
2090,2018-04-24,3706740000
2091,2018-04-25,3499440000
2092,2018-04-26,3665720000
2093,2018-04-27,3219030000
2094,2018-04-30,3734530000
2095,2018-05-01,3559850000
2096,2018-05-02,4010770000
2097,2018-05-03,3851470000
2098,2018-05-04,3327220000
2099,2018-05-07,3237960000
2100,2018-05-08,3717570000
2101,2018-05-09,3909500000
2102,2018-05-10,3333050000
2103,2018-05-11,2862700000
2104,2018-05-14,2972660000
2105,2018-05-15,3290680000
2106,2018-05-16,3202670000
2107,2018-05-17,3475400000
2108,2018-05-18,3368690000
2109,2018-05-21,3019890000
2110,2018-05-22,3366310000
2111,2018-05-23,3326290000
2112,2018-05-24,3256030000
2113,2018-05-25,2995260000
2114,2018-05-29,3736890000
2115,2018-05-30,3561050000
2116,2018-05-31,4235370000
2117,2018-06-01,3684130000
2118,2018-06-04,3376510000
2119,2018-06-05,3517790000
2120,2018-06-06,3651640000
2121,2018-06-07,3711330000
2122,2018-06-08,3123210000
2123,2018-06-11,3232330000
2124,2018-06-12,3401010000
2125,2018-06-13,3779230000
2126,2018-06-14,3526890000
2127,2018-06-15,5428790000
2128,2018-06-18,3287150000
2129,2018-06-19,3661470000
2130,2018-06-20,3327600000
2131,2018-06-21,3300060000
2132,2018-06-22,5450550000
2133,2018-06-25,3655080000
2134,2018-06-26,3555090000
2135,2018-06-27,3776090000
2136,2018-06-28,3428140000
2137,2018-06-29,3565620000
2138,2018-07-02,3073650000
2139,2018-07-03,1911470000
2140,2018-07-05,2953420000
2141,2018-07-06,2554780000
2142,2018-07-09,3050040000
2143,2018-07-10,3063850000
2144,2018-07-11,2964740000
2145,2018-07-12,2821690000
2146,2018-07-13,2614000000
2147,2018-07-16,2812230000
2148,2018-07-17,3050730000
2149,2018-07-18,3089780000
2150,2018-07-19,3266700000
2151,2018-07-20,3230210000
2152,2018-07-23,2907430000
2153,2018-07-24,3417530000
2154,2018-07-25,3553010000
2155,2018-07-26,3653330000
2156,2018-07-27,3415710000
2157,2018-07-30,3245770000
2158,2018-07-31,3892100000
2159,2018-08-01,3496990000
2160,2018-08-02,3467380000
2161,2018-08-03,3030390000
2162,2018-08-06,2874540000
2163,2018-08-07,3162770000
2164,2018-08-08,2972200000
2165,2018-08-09,3047050000
2166,2018-08-10,3256040000
2167,2018-08-13,3158450000
2168,2018-08-14,2976970000
2169,2018-08-15,3645070000
2170,2018-08-16,3219880000
2171,2018-08-17,3024100000
2172,2018-08-20,2748020000
2173,2018-08-21,3147140000
2174,2018-08-22,2689560000
2175,2018-08-23,2713910000
2176,2018-08-24,2596190000
2177,2018-08-27,2854080000
2178,2018-08-28,2683190000
2179,2018-08-29,2791860000
2180,2018-08-30,2802180000
2181,2018-08-31,2880260000
2182,2018-09-04,3077060000
2183,2018-09-05,3241250000
2184,2018-09-06,3139590000
2185,2018-09-07,2946270000
2186,2018-09-10,2731400000
2187,2018-09-11,2899660000
2188,2018-09-12,3264930000
2189,2018-09-13,3254930000
2190,2018-09-14,3149800000
2191,2018-09-17,2947760000
2192,2018-09-18,3074610000
2193,2018-09-19,3280020000
2194,2018-09-20,3337730000
2195,2018-09-21,5607610000
2196,2018-09-24,3372210000
2197,2018-09-25,3285480000
2198,2018-09-26,3388620000
2199,2018-09-27,3060850000
2200,2018-09-28,3432300000
2201,2018-10-01,3364190000
2202,2018-10-02,3401880000
2203,2018-10-03,3598710000
2204,2018-10-04,3496860000
2205,2018-10-05,3328980000
2206,2018-10-08,3330320000
2207,2018-10-09,3520500000
2208,2018-10-10,4501250000
2209,2018-10-11,4890630000
2210,2018-10-12,3966040000
2211,2018-10-15,3300140000
2212,2018-10-16,3428340000
2213,2018-10-17,3321710000
2214,2018-10-18,3616440000
2215,2018-10-19,3566490000
2216,2018-10-22,3307140000
2217,2018-10-23,4348580000
2218,2018-10-24,4709310000
2219,2018-10-25,4634770000
2220,2018-10-26,4803150000
2221,2018-10-29,4673700000
2222,2018-10-30,5106380000
2223,2018-10-31,5112420000
2224,2018-11-01,4708420000
2225,2018-11-02,4237930000
2226,2018-11-05,3623320000
2227,2018-11-06,3510860000
2228,2018-11-07,3914750000
2229,2018-11-08,3630490000
2230,2018-11-09,4019090000
2231,2018-11-12,3670930000
2232,2018-11-13,4091440000
2233,2018-11-14,4402370000
2234,2018-11-15,4179140000
2235,2018-11-16,3975180000
2236,2018-11-19,3772900000
2237,2018-11-20,4357900000
2238,2018-11-21,3233550000
2239,2018-11-23,1651650000
2240,2018-11-26,3443950000
2241,2018-11-27,3485220000
2242,2018-11-28,3951670000
2243,2018-11-29,3560770000
2244,2018-11-30,4658580000
2245,2018-12-03,4186060000
2246,2018-12-04,4499840000
2247,2018-12-06,5141470000
2248,2018-12-07,4216690000
2249,2018-12-10,4151030000
2250,2018-12-11,3905870000
2251,2018-12-12,3958890000
2252,2018-12-13,3927720000
2253,2018-12-14,4035020000
2254,2018-12-17,4616350000
2255,2018-12-18,4470880000
2256,2018-12-19,5127940000
2257,2018-12-20,5585780000
2258,2018-12-21,7609010000
2259,2018-12-24,2613930000
2260,2018-12-26,4233990000
2261,2018-12-27,4096610000
2262,2018-12-28,3702620000
2263,2018-12-31,3442870000
2264,2019-01-02,3733160000
2265,2019-01-03,3822860000
2266,2019-01-04,4213410000
2267,2019-01-07,4104710000
2268,2019-01-08,4083030000
2269,2019-01-09,4052480000
2270,2019-01-10,3704500000
2271,2019-01-11,3434490000
2272,2019-01-14,3664450000
2273,2019-01-15,3572330000
2274,2019-01-16,3863770000
2275,2019-01-17,3772270000
2276,2019-01-18,3986730000
2277,2019-01-22,3908030000
2278,2019-01-23,3335610000
2279,2019-01-24,3433250000
2280,2019-01-25,3814080000
2281,2019-01-28,3612810000
2282,2019-01-29,3504200000
2283,2019-01-30,3867810000
2284,2019-01-31,4917650000
2285,2019-02-01,3759270000
2286,2019-02-04,3359840000
2287,2019-02-05,3560430000
2288,2019-02-06,3472690000
2289,2019-02-07,4099490000
2290,2019-02-08,3622330000
2291,2019-02-11,3361970000
2292,2019-02-12,3827770000
2293,2019-02-13,3670770000
2294,2019-02-14,3836700000
2295,2019-02-15,3641370000
2296,2019-02-19,3533710000
2297,2019-02-20,3835450000
2298,2019-02-21,3559710000
2299,2019-02-22,3427810000
2300,2019-02-25,3804380000
2301,2019-02-26,3645680000
2302,2019-02-27,3767130000
2303,2019-02-28,4396930000
2304,2019-03-01,3972280000
2305,2019-03-04,3919810000
2306,2019-03-05,3585690000
2307,2019-03-06,3786600000
2308,2019-03-07,3904860000
2309,2019-03-08,3423130000
2310,2019-03-11,3749030000
2311,2019-03-12,3414230000
2312,2019-03-13,3766150000
2313,2019-03-14,3469730000
2314,2019-03-15,5962730000
2315,2019-03-18,3552190000
2316,2019-03-19,3620220000
2317,2019-03-20,3771200000
2318,2019-03-21,3546800000
2319,2019-03-22,4237200000
2320,2019-03-25,3376580000
2321,2019-03-26,3266050000
2322,2019-03-27,3372930000
2323,2019-03-28,3158170000
2324,2019-03-29,3740700000
2325,2019-04-01,3500760000
2326,2019-04-02,3246900000
2327,2019-04-03,3550240000
2328,2019-04-04,3015180000
2329,2019-04-05,3146820000
2330,2019-04-08,3054030000
2331,2019-04-09,3007980000
2332,2019-04-10,3062380000
2333,2019-04-11,2938540000
2334,2019-04-12,3688490000
2335,2019-04-15,3088330000
2336,2019-04-16,3402210000
2337,2019-04-17,3602300000
2338,2019-04-18,3506850000
2339,2019-04-22,2997950000
2340,2019-04-23,3635030000
2341,2019-04-24,3448960000
2342,2019-04-25,3425280000
2343,2019-04-26,3248500000
2344,2019-04-29,3118780000
2345,2019-04-30,3919330000
2346,2019-05-01,3645850000
2347,2019-05-02,3778890000
2348,2019-05-03,3338120000
2349,2019-05-06,3181520000
2350,2019-05-07,3767100000
2351,2019-05-08,3485790000
2352,2019-05-09,3638820000
2353,2019-05-10,3529600000
2354,2019-05-13,3894030000
2355,2019-05-14,3322720000
2356,2019-05-15,3125950000
2357,2019-05-16,3338060000
2358,2019-05-17,3257950000
2359,2019-05-20,3288870000
2360,2019-05-21,3218700000
2361,2019-05-22,3192510000
2362,2019-05-23,3891980000
2363,2019-05-24,2887390000
2364,2019-05-28,4121410000
2365,2019-05-29,3700050000
2366,2019-05-30,3273790000
2367,2019-05-31,3981020000
2368,2019-06-03,3966700000
2369,2019-06-04,3810430000
2370,2019-06-05,3548830000
2371,2019-06-06,3396410000
2372,2019-06-07,3220250000
2373,2019-06-10,3209210000
2374,2019-06-11,3548420000
2375,2019-06-12,3034130000
2376,2019-06-13,3069810000
2377,2019-06-14,2922330000
2378,2019-06-17,2810140000
2379,2019-06-18,3437620000
2380,2019-06-19,3287890000
2381,2019-06-20,3905940000
2382,2019-06-21,5000120000
2383,2019-06-24,3136250000
2384,2019-06-25,3578050000
2385,2019-06-26,3478130000
2386,2019-06-27,3122920000
2387,2019-06-28,5420700000
2388,2019-07-01,3513270000
2389,2019-07-02,3206840000
2390,2019-07-03,1963720000
2391,2019-07-05,2434210000
2392,2019-07-08,2904550000
2393,2019-07-09,3028210000
2394,2019-07-10,3154240000
2395,2019-07-11,3154620000
2396,2019-07-12,2974960000
2397,2019-07-15,2874970000
2398,2019-07-16,3290650000
2399,2019-07-17,3181600000
2400,2019-07-18,3296580000
2401,2019-07-19,3260360000
2402,2019-07-22,3003720000
2403,2019-07-23,3313660000
2404,2019-07-24,3428980000
2405,2019-07-25,3645270000
2406,2019-07-26,3257590000
2407,2019-07-29,3203710000
2408,2019-07-30,3634330000
2409,2019-07-31,4623430000
2410,2019-08-01,4762300000
2411,2019-08-02,3874660000
2412,2019-08-05,4513730000
2413,2019-08-06,4154240000
2414,2019-08-07,4491750000
2415,2019-08-08,4106370000
2416,2019-08-09,3350640000
2417,2019-08-12,2851630000
2418,2019-08-13,3853600000
2419,2019-08-14,4312530000
2420,2019-08-15,4038000000
2421,2019-08-16,3498150000
2422,2019-08-19,3212880000
2423,2019-08-20,3066300000
2424,2019-08-21,3011190000
2425,2019-08-22,2890880000
2426,2019-08-23,3937300000
2427,2019-08-26,2857600000
2428,2019-08-27,3533630000
2429,2019-08-28,3097420000
2430,2019-08-29,3176190000
2431,2019-08-30,3008450000
2432,2019-09-03,3426790000
2433,2019-09-04,3163260000
2434,2019-09-05,3890700000
2435,2019-09-06,3208280000
2436,2019-09-09,4002890000
2437,2019-09-10,4390770000
2438,2019-09-11,3927550000
2439,2019-09-12,3791860000
2440,2019-09-13,3520060000
2441,2019-09-16,4274640000
2442,2019-09-17,3671840000
2443,2019-09-18,3435540000
2444,2019-09-19,3251290000
2445,2019-09-20,6094740000
2446,2019-09-23,3186590000
2447,2019-09-24,3868160000
2448,2019-09-25,3318870000
2449,2019-09-26,3077240000
2450,2019-09-27,3243650000
2451,2019-09-30,3247610000
2452,2019-10-01,3558040000
2453,2019-10-02,3912520000
2454,2019-10-03,3503640000
2455,2019-10-04,2990830000
2456,2019-10-07,2940140000
2457,2019-10-08,3356450000
2458,2019-10-09,2726820000
2459,2019-10-10,3217250000
2460,2019-10-11,3580460000
2461,2019-10-14,2557020000
2462,2019-10-15,3340740000
2463,2019-10-16,3222570000
2464,2019-10-17,3115960000
2465,2019-10-18,3264290000
2466,2019-10-21,3271620000
2467,2019-10-22,3523890000
2468,2019-10-23,3392870000
2469,2019-10-24,3692600000
2470,2019-10-25,3370370000
2471,2019-10-28,3521230000
2472,2019-10-29,3589930000
2473,2019-10-30,3776030000
2474,2019-10-31,4139280000
2475,2019-11-01,3930200000
2476,2019-11-04,4146850000
2477,2019-11-05,4486130000
2478,2019-11-06,4458190000
2479,2019-11-07,4144640000
2480,2019-11-08,3499150000
2481,2019-11-11,3035530000
2482,2019-11-12,3466010000
2483,2019-11-13,3509280000
2484,2019-11-14,3276070000
2485,2019-11-15,3335650000
2486,2019-11-18,3436690000
2487,2019-11-19,3590070000
2488,2019-11-20,4034890000
2489,2019-11-21,3720560000
2490,2019-11-22,3226780000
2491,2019-11-25,3511530000
2492,2019-11-26,4595590000
2493,2019-11-27,3033090000
2494,2019-11-29,1743020000
2495,2019-12-02,3268740000
2496,2019-12-03,3653390000
2497,2019-12-04,3695030000
2498,2019-12-05,3355750000
2499,2019-12-06,3479480000
2500,2019-12-09,3345990000
2501,2019-12-10,3343790000
2502,2019-12-11,3252540000
2503,2019-12-12,3990690000
2504,2019-12-13,3736870000
2505,2019-12-16,4051790000
2506,2019-12-17,3837540000
2507,2019-12-18,4014080000
2508,2019-12-19,3720450000
2509,2019-12-20,6454270000
2510,2019-12-23,3060610000
2511,2019-12-24,1296540000
2512,2019-12-26,2160680000
2513,2019-12-27,2428670000
2514,2019-12-30,3013290000
2515,2019-12-31,2893810000
2516,2020-01-02,3458250000
2517,2020-01-03,3461290000
2518,2020-01-06,3674070000
2519,2020-01-07,3420380000
2520,2020-01-08,3720890000
2521,2020-01-09,3638390000
2522,2020-01-10,3212970000
2523,2020-01-13,3456380000
2524,2020-01-14,3665130000
2525,2020-01-15,3716840000
2526,2020-01-16,3535080000
2527,2020-01-17,3698170000
2528,2020-01-21,4105340000
2529,2020-01-22,3619850000
2530,2020-01-23,3764860000
2531,2020-01-24,3707130000
2532,2020-01-27,3823100000
2533,2020-01-28,3526720000
2534,2020-01-29,3584500000
2535,2020-01-30,3787250000
2536,2020-01-31,4527830000
2537,2020-02-03,3757910000
2538,2020-02-04,3995320000
2539,2020-02-05,4117730000
2540,2020-02-06,3868370000
2541,2020-02-07,3730650000
2542,2020-02-10,3450350000
2543,2020-02-11,3760550000
2544,2020-02-12,3926380000
2545,2020-02-13,3498240000
2546,2020-02-14,3398040000
2547,2020-02-18,3746720000
2548,2020-02-19,3600150000
2549,2020-02-20,4007320000
2550,2020-02-21,3899270000
2551,2020-02-24,4842960000
2552,2020-02-25,5591510000
2553,2020-02-26,5478110000
2554,2020-02-27,7058840000
2555,2020-02-28,8563850000
2556,2020-03-02,6376400000
2557,2020-03-03,6355940000
2558,2020-03-04,5035480000
2559,2020-03-05,5575550000
2560,2020-03-06,6552140000
2561,2020-03-09,8423050000
2562,2020-03-10,7635960000
2563,2020-03-11,7374110000
2564,2020-03-12,8829380000
2565,2020-03-13,8258670000
2566,2020-03-16,7781540000
2567,2020-03-17,8358500000
2568,2020-03-18,8755780000
2569,2020-03-19,7946710000
2570,2020-03-20,9044690000
2571,2020-03-23,7402180000
2572,2020-03-24,7547350000
2573,2020-03-25,8285670000
2574,2020-03-26,7753160000
2575,2020-03-27,6194330000
2576,2020-03-30,5746220000
2577,2020-03-31,6568290000
2578,2020-04-01,5947900000
2579,2020-04-02,6454990000
2580,2020-04-03,6087190000
2581,2020-04-06,6391860000
2582,2020-04-07,7040720000
2583,2020-04-08,5856370000
2584,2020-04-09,7880140000
2585,2020-04-13,5274310000
2586,2020-04-14,5567400000
2587,2020-04-15,5203390000
2588,2020-04-16,5179990000
2589,2020-04-17,5792140000
2590,2020-04-20,5220160000
2591,2020-04-21,5075830000
2592,2020-04-22,5049660000
2593,2020-04-23,5756520000
2594,2020-04-24,5374480000
2595,2020-04-27,5194260000
2596,2020-04-28,5672880000
2597,2020-04-29,6620140000
2598,2020-04-30,6523120000
2599,2020-05-01,4753160000
2600,2020-05-04,4723140000
2601,2020-05-05,5129590000
2602,2020-05-06,4861920000
2603,2020-05-07,5164640000
2604,2020-05-08,4857160000
2605,2020-05-11,4807320000
2606,2020-05-12,5107710000
2607,2020-05-13,6143130000
2608,2020-05-14,5641920000
2609,2020-05-15,5477040000
2610,2020-05-18,6364290000
2611,2020-05-19,4969330000
2612,2020-05-20,4992970000
2613,2020-05-21,4966940000
2614,2020-05-22,3952800000
2615,2020-05-26,5837060000
2616,2020-05-27,6371230000
2617,2020-05-28,5402670000
2618,2020-05-29,7275080000
2619,2020-06-01,4673410000
2620,2020-06-02,5187230000
2621,2020-06-03,5989560000
2622,2020-06-04,6428130000
2623,2020-06-05,8617590000
2624,2020-06-08,8437380000
2625,2020-06-09,6382620000
2626,2020-06-10,6570840000
2627,2020-06-11,7018890000
2628,2020-06-12,5832250000
2629,2020-06-15,5740660000
2630,2020-06-16,5829240000
2631,2020-06-17,4549390000
2632,2020-06-18,4429030000
2633,2020-06-19,8327780000
2634,2020-06-22,4665380000
2635,2020-06-23,4704830000
2636,2020-06-24,5587200000
2637,2020-06-25,4815420000
2638,2020-06-26,8098120000
2639,2020-06-29,4462770000
2640,2020-06-30,4696280000
2641,2020-07-01,4443130000
2642,2020-07-02,4190830000
2643,2020-07-06,4736450000
2644,2020-07-07,4563700000
2645,2020-07-08,4927700000
2646,2020-07-09,4829020000
2647,2020-07-10,4515340000
2648,2020-07-13,4890780000
2649,2020-07-14,4476170000
2650,2020-07-15,4669760000
2651,2020-07-16,3961230000
2652,2020-07-17,3993830000
2653,2020-07-20,3971200000
2654,2020-07-21,4547960000
2655,2020-07-22,4255190000
2656,2020-07-23,4290460000
2657,2020-07-24,3894900000
2658,2020-07-27,3963910000
2659,2020-07-28,4027890000
2660,2020-07-29,4676300000
2661,2020-07-30,4254010000
2662,2020-07-31,5117260000
2663,2020-08-03,4643640000
2664,2020-08-04,4621670000
2665,2020-08-05,4732220000
2666,2020-08-06,4267490000
2667,2020-08-07,4104860000
2668,2020-08-10,4318570000
2669,2020-08-11,5087650000
2670,2020-08-12,3768560000
2671,2020-08-13,3648810000
2672,2020-08-14,3193400000
2673,2020-08-17,3671290000
2674,2020-08-18,3881310000
2675,2020-08-19,3884480000
2676,2020-08-20,3642850000
2677,2020-08-21,3705420000
2678,2020-08-24,3728690000
2679,2020-08-25,3619300000
2680,2020-08-26,3754360000
2681,2020-08-27,3929560000
2682,2020-08-28,3855880000
2683,2020-08-31,4342290000
2684,2020-09-01,4083110000
2685,2020-09-02,4285190000
2686,2020-09-03,4898680000
2687,2020-09-04,4431440000
2688,2020-09-08,4665600000
2689,2020-09-09,3920830000
2690,2020-09-10,4192250000
2691,2020-09-11,3704450000
2692,2020-09-14,3832130000
2693,2020-09-15,4051460000
2694,2020-09-16,4710030000
2695,2020-09-17,4371940000
2696,2020-09-18,7068700000
2697,2020-09-21,4828350000
2698,2020-09-22,3963300000
2699,2020-09-23,4364500000
2700,2020-09-24,4599470000
2701,2020-09-25,3792220000
2702,2020-09-28,3946060000
2703,2020-09-29,3651880000
2704,2020-09-30,4722530000
2705,2020-10-01,4070530000
2706,2020-10-02,3961550000
2707,2020-10-05,3686920000
2708,2020-10-06,4443380000
2709,2020-10-07,3807830000
2710,2020-10-08,3856190000
2711,2020-10-09,3939060000
2712,2020-10-12,3428970000
2713,2020-10-13,3605150000
2714,2020-10-14,3840630000
2715,2020-10-15,3717640000
2716,2020-10-16,4675890000
2717,2020-10-19,4086200000
2718,2020-10-20,3901260000
2719,2020-10-21,4097750000
2720,2020-10-22,4163630000
2721,2020-10-23,3646570000
2722,2020-10-26,3988080000
2723,2020-10-27,3946990000
2724,2020-10-28,5129860000
2725,2020-10-29,4903070000
2726,2020-10-30,4840450000
2727,2020-11-02,4310590000
2728,2020-11-03,4220070000
2729,2020-11-04,4783040000
2730,2020-11-05,4841190000
2731,2020-11-06,4833950000
2732,2020-11-09,8556610000
2733,2020-11-10,6024230000
2734,2020-11-11,4609970000
2735,2020-11-12,4890120000
2736,2020-11-13,4709670000
2737,2020-11-16,5281980000
2738,2020-11-17,4799570000
2739,2020-11-18,5274450000
2740,2020-11-19,4347200000
2741,2020-11-20,4218970000
2742,2020-11-23,5036290000
2743,2020-11-24,6267570000
2744,2020-11-25,4902560000
2745,2020-11-27,2778450000
2746,2020-11-30,6291400000
2747,2020-12-01,5403660000
2748,2020-12-02,5029620000
2749,2020-12-03,5091760000
2750,2020-12-04,5086370000
2751,2020-12-07,4788560000
2752,2020-12-08,4549670000
2753,2020-12-09,5209940000
2754,2020-12-10,4618240000
2755,2020-12-11,4367150000
2756,2020-12-14,4594920000
2757,2020-12-15,4360280000
2758,2020-12-16,4056950000
2759,2020-12-17,4184930000
2760,2020-12-18,7068340000
2761,2020-12-21,4732160000
2762,2020-12-22,4023940000
2763,2020-12-23,3772630000
2764,2020-12-24,1885090000
2765,2020-12-28,3527460000
2766,2020-12-29,3387030000
2767,2020-12-30,3145200000
2768,2020-12-31,3172510000
2769,2021-01-04,5006680000
2770,2021-01-05,4582620000
2771,2021-01-06,6049970000
2772,2021-01-07,5080870000
2773,2021-01-08,4764180000
2774,2021-01-11,4450500000
2775,2021-01-12,4977210000
2776,2021-01-13,4590420000
2777,2021-01-14,5180140000
2778,2021-01-15,5353060000
2779,2021-01-19,4982940000
2780,2021-01-20,4551790000
2781,2021-01-21,4484460000
2782,2021-01-22,5080430000
2783,2021-01-25,6955860000
2784,2021-01-26,6029090000
2785,2021-01-27,9878040000
2786,2021-01-28,6937960000
2787,2021-01-29,6612570000
2788,2021-02-01,5392870000
2789,2021-02-02,5495370000
2790,2021-02-03,4846900000
2791,2021-02-04,4856670000
2792,2021-02-05,4838580000
