,ABC,AWK,AZO,CHTR,COO,COST,DVA,EW,FIS,HRL,MCK,MNST,NFLX,SHW,VZ,WEC,BAX,HSY,KO,MKC,MO,AAP,CHD,DLTR,SJM,T,BMY,ED,LH,FE,LUMN,WLTW,BR,DGX,MCD,MDLZ,ACN,BIIB,CMG,GILD,IBM,PM,TJX,TSLA,TYL,VRTX,DG,NEM,AMGN,ORLY,EIX,LMT,VRSK,ABT,NEE,DUK,WMT,CBOE,CL,KMB,KMI,SO,LLY,TGT,DTE,FLT,HII,APTV,NVR,RE,SBAC,SRE,WBA,CAG,KR,NLSN,PG,AEP,CPB,K,CLX,GIS,JNJ,PSX,FB,NOW,ATVI,ECL,HUM,LDOS,TSN,BDX,D,AMCR,XYL,AAPL,ATO,PBCT,FANG,MRK,NCLH,ABBV,FRC,EXC,ETR,CDW,CHRW,IQV,MSFT,WRB,ZTS,ALLE,PEP,O,HLT,TWTR,WELL,WM,HAS,PAYC,ANET,BIO,CVS,SNPS,TFX,AMZN,INFO,MLM,STZ,MAA,GOOGL,HD,INTC,TAP,EVRG,DLR,VRSN,PPL,SYY,CPRT,MSI,AJG,NWS,ROST,AMT,CFG,DPZ,GRMN,KEYS,SYK,TDG,SYF,UPS,RSG,CNP,DRI,FTV,CCI,XEL,LW,EL,PGR,GWW,NOC,HCA,PEG,UA,DISCK,PFE,AEE,ES,CME,RMD,CTLT,IR,CTXS,EQIX,NLOK,WST,LIN,CERN,GOOG,PSA,AON,FLIR
2018-05-23,0.0,0.0,0.0,0.0,0.0,0.09135390158979899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460367305227268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040822948924965,0.0,0.0,0.010728566173125618,0.0,0.0,0.09464258978084593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03139783707218434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025770646113207788,0.0,0.0,0.0,0.0,0.038123572297898034,0.0,0.0,0.07397075591596675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04367463040738545,0.0,0.0,0.0,0.0,0.0167933624596731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354625347196056,0.0,0.01624841604802604,0.0464325183357242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20969862074365084,0.0,0.06508801537657177,0.023896662565318357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-24,0.0,0.0,0.0,0.0,0.0,0.09140871360772397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03452248721384803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04095968581476967,0.0,0.0,0.010592010791996854,0.0,0.0,0.09505659843976148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031120693088491892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02566080007472373,0.0,0.0,0.0,0.0,0.03823694496531337,0.0,0.0,0.07352420752236899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04346937717879114,0.0,0.0,0.0,0.0,0.016790166534585867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13606492619006333,0.0,0.01619978236983512,0.04638045392402432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20916149847924106,0.0,0.06529853003764051,0.024266471020559992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0912536139178398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034613259491440486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04087674398043113,0.0,0.0,0.010588477137351462,0.0,0.0,0.09482710020756974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031673908310033354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024989628572200037,0.0,0.0,0.0,0.0,0.038367888016617,0.0,0.0,0.07298552059927085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04295707620439033,0.0,0.0,0.0,0.0,0.016861614685578744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13710370281246417,0.0,0.016173088726626286,0.046064427789251246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21010305725545458,0.0,0.06506968630252444,0.02420330450846174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.09120123806392187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449352931788006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041027683490802255,0.0,0.0,0.01070373784757464,0.0,0.0,0.09497667660614875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255946350245983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025444504536269938,0.0,0.0,0.0,0.0,0.038392406849695554,0.0,0.0,0.07228857157020639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04301691970947996,0.0,0.0,0.0,0.0,0.01719784096266387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13842952819883966,0.0,0.016165722087857645,0.04516774895317453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20889643612133843,0.0,0.06489479521378683,0.023845435937597255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,0.0,0.0,0.0,0.0,0.0,0.0914693644591479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034158954024946224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04066855802549314,0.0,0.0,0.010752606656091618,0.0,0.0,0.09531420318167495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189041249471851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025658869006306775,0.0,0.0,0.0,0.0,0.03846771704450521,0.0,0.0,0.07262081016426748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04318140679607137,0.0,0.0,0.0,0.0,0.017157642181676067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13870983005983836,0.0,0.0159471416283434,0.04544308872796612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20787440937011623,0.0,0.06548094914059947,0.023921367422794656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.09231058187214243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430972117808436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037461258125029755,0.0,0.0,0.01076234686865738,0.0,0.0,0.09611017995429408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316949565708237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025489121464308324,0.0,0.0,0.0,0.0,0.0383833398247583,0.0,0.0,0.0731689751730064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04349653946139365,0.0,0.0,0.0,0.0,0.017610270521181512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387970572931276,0.0,0.015892104561119835,0.04598368854677188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20720484148827592,0.0,0.06558856988541077,0.024432839543037425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.07177431720617986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749006508069674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069130941090917615,0.0,0.0,0.0,0.03463474680037981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08589861197698483,0.03658860984174119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05346219874062967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791836897073448,0.014033041921905132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009493769868857973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047562113175652135,0.0,0.0,0.0,0.0,0.03725140326036638,0.0,0.0,0.0,0.008679214887028464,0.008975653065451544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13922154955387794,0.0,0.02212648135592004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012109632808343315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220198038185723,0.0,0.07368731724466561,0.02380251019847124,0.0,0.0005356077910030581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.07147135226606993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07428062330016201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00691342632707628,0.0,0.0,0.0,0.03518759064559296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08548791239294762,0.03651428497712616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05541370570655729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017738646133401464,0.013818217877065438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009461194052405301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04721496500672331,0.0,0.0,0.0,0.0,0.03680296243614535,0.0,0.0,0.0,0.008633787305062039,0.00916842417567194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13828805229150057,0.0,0.02202813424133154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012228187936612992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22159524413867057,0.0,0.07329243857478002,0.023701211737529843,0.0,0.00052929509895295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.07070903866120189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07349596091059861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007013787860687225,0.0,0.0,0.0,0.03535562096362363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856956011488061,0.0362730061693305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05658869395914641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017563949919738846,0.013700590724536556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946968676016828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048538269159283776,0.0,0.0,0.0,0.0,0.03628428567394489,0.0,0.0,0.0,0.008563007545385193,0.009567967030920242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13754056216048985,0.0,0.022362830449642723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195147666124454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22161331631765258,0.0,0.07298197710361888,0.023732502957134874,0.0,0.0005254118174440374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0708111401835013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458213534626763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007037754728262167,0.0,0.0,0.0,0.03554067500005131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08621264833906409,0.036652648084582906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05628845735197488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017282348292251552,0.013618982882276679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952489413077612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04913793125916985,0.0,0.0,0.0,0.0,0.03667442142101116,0.0,0.0,0.0,0.008749532653841312,0.009662797137563461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13775980467457868,0.0,0.02266293268320728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012335437080559281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21851932991299283,0.0,0.07268936588027332,0.02349876863237607,0.0,0.0005286703174485593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,0.0,0.0,0.0,0.0,0.0,0.07248694032258172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07423435048833182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006943872811806039,0.0,0.0,0.0,0.03557522276666907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08586985404557466,0.03640321002316305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05654870846043043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017379447820033728,0.013378710820512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009488471341196689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04886230532896454,0.0,0.0,0.0,0.0,0.03671381597956856,0.0,0.0,0.0,0.00868686867603617,0.00955544523147972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375601072672808,0.0,0.022365903027358185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012018837511978055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21894397372792831,0.0,0.0726292437181466,0.02359420431047976,0.0,0.000531445173999447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.07243742873771407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074953114729227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006977088501825422,0.0,0.0,0.0,0.03550786174830767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08527095693860277,0.03621740691260805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055943443207871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017177935564235646,0.013356474393961867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009340857767976647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04856670079732578,0.0,0.0,0.0,0.0,0.036951372943720466,0.0,0.0,0.0,0.00862716116516252,0.009854225382432589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137473840235484,0.0,0.02223593326307428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012057121385806169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22026661644263418,0.0,0.07242082466802882,0.023607735897598237,0.0,0.0005283314677832994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,0.0,0.0,0.0,0.0,0.0,0.07257052726627318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756154671097905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007168307486339946,0.0,0.0,0.0,0.03547050984057838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08502484558779357,0.03607265956983978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05658778844341407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017173635703086103,0.013504625369928651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00930129583935006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04842263554111495,0.0,0.0,0.0,0.0,0.03700431404184702,0.0,0.0,0.0,0.008596383253737072,0.009886731539865617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13776737908966413,0.0,0.02223768074398505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012173698135407574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21880152870982073,0.0,0.07217630410880149,0.023683880508354415,0.0,0.0005326411570137892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,0.0,0.0,0.0,0.0,0.0,0.07263596054120902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755552804465583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00715624647772915,0.0,0.0,0.0,0.0355895673618786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08532573932796597,0.0359183379653724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05654093841342708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016941713528008162,0.013552311147104475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009343437811022818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826206287206758,0.0,0.0,0.0,0.0,0.03700720806331507,0.0,0.0,0.0,0.008569772073858097,0.010370921040271949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372421228885654,0.0,0.022368502245900226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01214433409810939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21969630141526533,0.0,0.07116496886173425,0.023855846507658835,0.0,0.0005314828002859275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,0.0,0.0,0.0,0.0,0.0,0.0726188924895356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07532898674016546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042944546130832,0.0,0.0,0.0,0.035457169559773564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08583877550545925,0.035879236131235066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05598741329410298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017031056610786206,0.013600947083690734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009299432955380197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04807126109936182,0.0,0.0,0.0,0.0,0.03722757476547173,0.0,0.0,0.0,0.008489256999691483,0.010546397685638092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13704111368862512,0.0,0.022516962896700885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012147714597310276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192985962152902,0.0,0.07210866802662619,0.02370965069444553,0.0,0.0005302017035707059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
